station,date,n_total,n_retained,rmsp_median,rmsp_p95,frac_retained
gz01,2012-04-13,5760,5760,0.0021,0.0043,1.0
gz01,2012-04-14,5760,5760,0.0022,0.0043,1.0
gz01,2012-04-15,5760,5760,0.0021,0.0042,1.0
gz01,2012-04-16,5760,5760,0.002,0.0044,1.0
gz01,2012-04-17,5760,5760,0.0022,0.0047,1.0
gz01,2012-04-18,5760,5760,0.0022,0.0045,1.0
gz01,2012-04-19,5760,5760,0.0022,0.0046,1.0
gz01,2012-04-20,5760,5760,0.0023,0.0047,1.0
gz01,2012-04-21,5760,5760,0.0022,0.0046,1.0
gz01,2012-04-22,5760,5760,0.0022,0.0047,1.0
gz01,2012-04-23,5760,5760,0.0022,0.0046,1.0
gz01,2012-04-24,5760,5760,0.0022,0.0046,1.0
gz01,2012-04-25,5760,5760,0.0025,0.005,1.0
gz01,2012-04-26,5760,5760,0.0021,0.0045,1.0
gz01,2012-04-27,5760,5760,0.0021,0.0045,1.0
gz01,2012-04-28,5760,5760,0.0022,0.0045,1.0
gz01,2012-04-29,5756,5756,0.0021,0.0045,1.0
gz01,2012-04-30,5760,5760,0.0021,0.0044,1.0
gz01,2012-05-01,5760,5760,0.0021,0.0045,1.0
gz01,2012-05-02,5760,5760,0.0021,0.0045,1.0
gz01,2012-05-03,5760,5760,0.0021,0.0044,1.0
gz01,2012-05-04,5760,5760,0.002,0.0044,1.0
gz01,2012-05-05,5760,5760,0.0019,0.0039,1.0
gz01,2012-05-06,5760,5760,0.0022,0.0046,1.0
gz01,2012-05-07,5760,5760,0.0021,0.0044,1.0
gz01,2012-05-08,5760,5760,0.0022,0.0047,1.0
gz01,2012-05-09,5760,5760,0.0022,0.0046,1.0
gz01,2012-05-10,5760,5760,0.0022,0.0046,1.0
gz01,2012-05-11,5760,5760,0.0022,0.0047,1.0
gz01,2012-05-12,5760,5760,0.0022,0.0046,1.0
gz01,2012-05-13,5760,5760,0.0022,0.0046,1.0
gz01,2012-05-14,5760,5760,0.0022,0.0045,1.0
gz01,2012-05-15,5760,5760,0.0022,0.0046,1.0
gz01,2012-05-16,5760,5760,0.0022,0.0045,1.0
gz01,2012-05-17,5760,5760,0.0022,0.0046,1.0
gz01,2012-05-18,5760,5760,0.0022,0.0045,1.0
gz01,2012-05-19,5760,5760,0.0022,0.0046,1.0
gz01,2012-05-20,5760,5760,0.0022,0.0046,1.0
gz01,2012-05-21,5752,5752,0.0021,0.0045,1.0
gz01,2012-05-22,5760,5760,0.0023,0.0047,1.0
gz01,2012-05-23,5760,5760,0.0021,0.0046,1.0
gz01,2012-05-24,5760,5760,0.002,0.0043,1.0
gz01,2012-05-25,5760,5760,0.0021,0.0041,1.0
gz01,2012-05-26,5760,5760,0.002,0.004,1.0
gz01,2012-05-27,5760,5760,0.002,0.0041,1.0
gz01,2012-05-28,5760,5760,0.0021,0.004,1.0
gz01,2012-05-29,5760,5760,0.0021,0.0043,1.0
gz01,2012-05-30,5760,5760,0.0022,0.0046,1.0
gz01,2012-05-31,5760,5760,0.0022,0.0046,1.0
gz01,2012-06-01,5760,5760,0.0022,0.0045,1.0
gz01,2012-06-02,5760,5760,0.0022,0.0046,1.0
gz01,2012-06-03,5760,5760,0.0022,0.0046,1.0
gz01,2012-06-04,5760,5760,0.0023,0.0047,1.0
gz01,2012-06-05,5760,5760,0.0023,0.0049,1.0
gz01,2012-06-06,5760,5760,0.0024,0.0047,1.0
gz01,2012-06-07,5760,5760,0.0022,0.0045,1.0
gz01,2012-06-08,5760,5760,0.0022,0.0045,1.0
gz01,2012-06-09,5760,5760,0.0022,0.0045,1.0
gz01,2012-06-10,5760,5760,0.0022,0.0045,1.0
gz01,2012-06-11,5760,5760,0.0023,0.0046,1.0
gz01,2012-06-12,5760,5760,0.0022,0.0046,1.0
gz01,2012-06-13,5760,5760,0.0022,0.0046,1.0
gz01,2012-06-14,5760,5760,0.0022,0.0046,1.0
gz01,2012-06-15,5760,5760,0.0022,0.0044,1.0
gz01,2012-06-16,5760,5760,0.0023,0.0047,1.0
gz01,2012-06-17,5760,5760,0.0023,0.0048,1.0
gz01,2012-06-18,5760,5760,0.0022,0.0046,1.0
gz01,2012-06-19,5760,5760,0.0022,0.0046,1.0
gz01,2012-06-20,5760,5760,0.0022,0.0046,1.0
gz01,2012-06-21,5760,5760,0.0025,0.005659999999999999,1.0
gz01,2012-06-22,5760,5760,0.0023,0.0047,1.0
gz01,2012-06-23,5760,5760,0.0022,0.0046,1.0
gz01,2012-06-24,5760,5760,0.0022,0.0046,1.0
gz01,2012-06-25,5760,5760,0.0023,0.0046,1.0
gz01,2012-06-26,5760,5760,0.0022,0.0046,1.0
gz01,2012-06-27,5760,5760,0.0022,0.0046,1.0
gz01,2012-06-28,5760,5760,0.0022,0.0046,1.0
gz01,2012-06-29,5760,5760,0.0022,0.0046,1.0
gz01,2012-06-30,5760,5760,0.0023,0.0048,1.0
gz01,2012-07-01,5760,5760,0.0023,0.0047,1.0
gz01,2012-07-02,5760,5760,0.0023,0.0046,1.0
gz01,2012-07-03,5760,5760,0.0023,0.0047,1.0
gz01,2012-07-04,5760,5760,0.0022,0.0047,1.0
gz01,2012-07-05,5760,5760,0.0022,0.0046,1.0
gz01,2012-07-06,5760,5760,0.0022,0.0046,1.0
gz01,2012-07-07,5760,5760,0.0022,0.0046,1.0
gz01,2012-07-08,5760,5760,0.0023,0.0047,1.0
gz01,2012-07-09,5760,5760,0.0023,0.0048,1.0
gz01,2012-07-10,5760,5760,0.0022,0.0046,1.0
gz01,2012-07-11,5760,5760,0.0022,0.0047,1.0
gz01,2012-07-12,5760,5760,0.0022,0.0046,1.0
gz01,2012-07-13,5760,5760,0.0022,0.0046,1.0
gz01,2012-07-14,5760,5760,0.0023,0.0051,1.0
gz01,2012-07-15,5760,5760,0.0024,0.005,1.0
gz01,2012-07-16,5760,5760,0.0023,0.0047,1.0
gz01,2012-07-17,5760,5760,0.0022,0.0046,1.0
gz01,2012-07-18,5760,5760,0.0022,0.0046,1.0
gz01,2012-07-19,5760,5760,0.0022,0.0045,1.0
gz01,2012-07-20,5760,5760,0.0022,0.0049,1.0
gz01,2012-07-21,5760,5760,0.0022,0.0045,1.0
gz01,2012-07-22,5760,5760,0.0021,0.0048,1.0
gz01,2012-07-23,5760,5760,0.0021,0.0043,1.0
gz01,2012-07-24,5760,5760,0.0021,0.0042,1.0
gz01,2012-07-25,5760,5760,0.0021,0.0044,1.0
gz01,2012-07-26,5760,5760,0.0021,0.0044,1.0
gz01,2012-07-27,5760,5760,0.0021,0.0043,1.0
gz01,2012-07-28,5760,5760,0.0022,0.0045,1.0
gz01,2012-07-29,5760,5760,0.0021,0.0043,1.0
gz01,2012-07-30,5760,5760,0.0022,0.0044,1.0
gz01,2012-07-31,5760,5760,0.0021,0.0043,1.0
gz01,2012-08-01,5760,5760,0.0021,0.0043,1.0
gz01,2012-08-02,5760,5760,0.0023,0.0046,1.0
gz01,2012-08-03,5760,5760,0.0021,0.0043,1.0
gz01,2012-08-04,5760,5760,0.0022,0.0043,1.0
gz01,2012-08-05,5760,5760,0.0022,0.0043,1.0
gz01,2012-08-06,5760,5760,0.0021,0.0043,1.0
gz01,2012-08-07,5760,5760,0.0021,0.0042,1.0
gz01,2012-08-08,5760,5760,0.0021,0.0043,1.0
gz01,2012-08-09,5760,5760,0.0021,0.0042,1.0
gz01,2012-08-10,5760,5760,0.0021,0.0042,1.0
gz01,2012-08-11,5753,5753,0.0021,0.0042,1.0
gz01,2012-08-12,5760,5760,0.0021,0.0043,1.0
gz01,2012-08-13,5760,5760,0.0021,0.0043,1.0
gz01,2012-08-14,5760,5760,0.0021,0.0043,1.0
gz01,2012-08-15,5760,5760,0.0022,0.0044,1.0
gz01,2012-08-16,5760,5760,0.0021,0.0044,1.0
gz01,2012-08-17,5760,5760,0.0021,0.0042,1.0
gz01,2012-08-18,5760,5760,0.0022,0.0043,1.0
gz01,2012-08-19,5760,5760,0.0022,0.0043,1.0
gz01,2012-08-20,5760,5760,0.0021,0.0043,1.0
gz01,2012-08-21,5760,5760,0.00215,0.0042,1.0
gz01,2012-08-22,5760,5760,0.0021,0.0042,1.0
gz01,2012-08-23,5760,5760,0.0021,0.0041,1.0
gz01,2012-08-24,173,173,0.0027,0.004240000000000001,1.0
gz01,2012-08-29,2717,2717,0.002,0.0041,1.0
gz01,2012-08-30,3277,3277,0.0021,0.004,1.0
gz01,2012-08-31,2664,2664,0.0021,0.0039,1.0
gz01,2012-09-01,1814,1814,0.002,0.0039,1.0
gz01,2012-09-02,623,623,0.002,0.003989999999999998,1.0
gz01,2012-09-03,5760,5760,0.0021,0.0041,1.0
gz01,2012-09-04,4981,4981,0.0021,0.004,1.0
gz01,2012-09-07,261,261,0.0025,0.0041,1.0
gz01,2012-09-08,3134,3134,0.002,0.0038349999999999908,1.0
gz01,2012-09-09,1253,1253,0.0019,0.0039,1.0
gz01,2012-09-10,1585,1585,0.0021,0.0042,1.0
gz01,2012-09-11,4245,4245,0.0021,0.0041,1.0
gz01,2012-09-12,5760,5760,0.0021,0.004,1.0
gz01,2012-09-13,5760,5760,0.0021,0.0042,1.0
gz01,2012-09-14,5760,5760,0.0021,0.0041,1.0
gz01,2012-09-15,5760,5760,0.0021,0.004,1.0
gz01,2012-09-16,5760,5760,0.0022,0.0041,1.0
gz01,2012-09-17,5760,5760,0.0022,0.0043,1.0
gz01,2012-09-18,5760,5760,0.0023,0.0042,1.0
gz01,2012-09-19,5760,5760,0.0022,0.0042,1.0
gz01,2012-09-20,5760,5760,0.0021,0.0041,1.0
gz01,2012-09-21,5760,5760,0.0021,0.004,1.0
gz01,2012-09-22,5760,5760,0.0021,0.004,1.0
gz01,2012-09-23,5760,5760,0.0021,0.003905000000000018,1.0
gz01,2012-09-24,5760,5760,0.00215,0.004,1.0
gz01,2012-09-25,5760,5760,0.0022,0.0041,1.0
gz01,2012-09-26,5760,5760,0.0022,0.0041,1.0
gz01,2012-09-27,5760,5760,0.0021,0.004,1.0
gz01,2012-09-28,5760,5760,0.0021,0.004,1.0
gz01,2012-09-29,5760,5760,0.00205,0.004,1.0
gz01,2012-09-30,5760,5760,0.0023,0.0042,1.0
gz01,2012-10-01,5760,5760,0.0021,0.004,1.0
gz01,2012-10-02,5760,5760,0.0021,0.0039,1.0
gz01,2012-10-03,5760,5760,0.0021,0.0039,1.0
gz01,2012-10-04,5760,5760,0.0021,0.004,1.0
gz01,2012-10-05,5760,5760,0.0022,0.0043,1.0
gz01,2012-10-06,5760,5760,0.0022,0.0043,1.0
gz01,2012-10-07,5760,5760,0.0022,0.0042,1.0
gz01,2012-10-08,5760,5760,0.0022,0.0044,1.0
gz01,2012-10-09,5760,5760,0.0022,0.0041,1.0
gz01,2012-10-10,5760,5760,0.0022,0.0042,1.0
gz01,2012-10-11,5760,5760,0.0021,0.0041,1.0
gz01,2012-10-12,5760,5760,0.0022,0.0042,1.0
gz01,2012-10-13,5760,5760,0.0021,0.0042,1.0
gz01,2012-10-14,5760,5760,0.0022,0.0042,1.0
gz01,2012-10-15,5758,5758,0.0021,0.0042,1.0
gz01,2012-10-16,5760,5760,0.0021,0.0041,1.0
gz01,2012-10-17,5760,5760,0.0022,0.0042,1.0
gz01,2012-10-18,5760,5760,0.0021,0.0042,1.0
gz01,2012-10-19,5760,5760,0.0021,0.0041,1.0
gz01,2012-10-20,5760,5760,0.0022,0.0042,1.0
gz01,2012-10-21,5760,5760,0.0021,0.0042,1.0
gz01,2012-10-22,5760,5760,0.0021,0.0041,1.0
gz01,2012-10-23,5760,5760,0.0022,0.0042,1.0
gz01,2012-10-24,5760,5760,0.0021,0.0041,1.0
gz01,2012-10-25,5760,5760,0.0021,0.0042,1.0
gz01,2012-10-26,5760,5760,0.0021,0.0041,1.0
gz01,2012-10-27,5760,5760,0.0021,0.0041,1.0
gz01,2012-10-28,5760,5760,0.0021,0.0041,1.0
gz01,2012-10-29,5760,5760,0.0021,0.0041,1.0
gz01,2012-10-30,5760,5760,0.0021,0.004,1.0
gz01,2012-10-31,5760,5760,0.0021,0.0041,1.0
gz01,2012-11-01,5760,5760,0.0022,0.0043,1.0
gz01,2012-11-02,5760,5760,0.0021,0.0041,1.0
gz01,2012-11-03,5760,5760,0.0021,0.004005000000000018,1.0
gz01,2012-11-04,5760,5760,0.0021,0.0041,1.0
gz01,2012-11-05,5760,5760,0.0022,0.0041,1.0
gz01,2012-11-06,5760,5760,0.0021,0.0041,1.0
gz01,2012-11-07,5760,5760,0.0021,0.0041,1.0
gz01,2012-11-08,5760,5760,0.0021,0.004,1.0
gz01,2012-11-09,5760,5760,0.0021,0.004,1.0
gz01,2012-11-10,5760,5760,0.0021,0.004,1.0
gz01,2012-11-11,5760,5760,0.0022,0.0041,1.0
gz01,2012-11-12,5760,5760,0.0022,0.0043,1.0
gz01,2012-11-13,5760,5760,0.0022,0.0042,1.0
gz01,2012-11-14,5760,5760,0.0022,0.004,1.0
gz01,2012-11-15,5760,5760,0.0021,0.0041,1.0
gz01,2012-11-16,5760,5760,0.0022,0.0042,1.0
gz01,2012-11-17,5760,5760,0.0021,0.004,1.0
gz01,2012-11-18,5760,5760,0.0022,0.0041,1.0
gz01,2012-11-19,5760,5760,0.0021,0.0041,1.0
gz01,2012-11-20,5760,5760,0.0023,0.0043,1.0
gz01,2012-11-21,5760,5760,0.0022,0.0042,1.0
gz01,2012-11-22,5760,5760,0.0022,0.0042,1.0
gz01,2012-11-23,5760,5760,0.0022,0.0043,1.0
gz01,2012-11-24,5760,5760,0.0023,0.0044,1.0
gz01,2012-11-25,5760,5760,0.0022,0.0042,1.0
gz01,2012-11-26,5760,5760,0.0022,0.0042,1.0
gz01,2012-11-27,5760,5760,0.0022,0.0043,1.0
gz01,2012-11-28,5760,5760,0.0021,0.0042,1.0
gz01,2012-11-29,5760,5760,0.0022,0.0042,1.0
gz01,2012-11-30,5760,5760,0.0021,0.004005000000000018,1.0
gz01,2012-12-01,5760,5760,0.0022,0.0041,1.0
gz01,2012-12-02,5760,5760,0.00215,0.0041,1.0
gz01,2012-12-03,5760,5760,0.0022,0.0041,1.0
gz01,2012-12-04,5760,5760,0.0022,0.0044,1.0
gz01,2012-12-05,5760,5760,0.0022,0.0042,1.0
gz01,2012-12-06,5760,5760,0.0022,0.0043,1.0
gz01,2012-12-07,5760,5760,0.0021,0.0043,1.0
gz01,2012-12-08,5760,5760,0.0022,0.0044,1.0
gz01,2012-12-09,5760,5760,0.0023,0.0044,1.0
gz01,2012-12-10,5760,5760,0.0022,0.0044,1.0
gz01,2012-12-11,5760,5760,0.0022,0.0043,1.0
gz01,2012-12-12,5760,5760,0.0022,0.0043,1.0
gz01,2012-12-13,5760,5760,0.0022,0.0044,1.0
gz01,2012-12-14,5760,5760,0.0022,0.0044,1.0
gz01,2012-12-15,5760,5760,0.0023,0.0045,1.0
gz01,2012-12-16,5760,5760,0.0022,0.0044,1.0
gz01,2012-12-17,5760,5760,0.0023,0.0045,1.0
gz01,2012-12-18,5760,5760,0.0021,0.0043,1.0
gz01,2012-12-19,5760,5760,0.002,0.0038,1.0
gz01,2012-12-20,5760,5760,0.002,0.0039,1.0
gz01,2012-12-21,5760,5760,0.002,0.0038,1.0
gz01,2012-12-22,5760,5760,0.002,0.0039,1.0
gz01,2012-12-23,5760,5760,0.002,0.0039,1.0
gz01,2012-12-24,5760,5760,0.0021,0.0039,1.0
gz01,2012-12-25,5760,5760,0.0023499999999999997,0.0039,1.0
gz01,2012-12-26,5760,5760,0.0021,0.0041,1.0
gz01,2012-12-27,5760,5760,0.0022,0.0044,1.0
gz01,2012-12-28,5760,5760,0.0022,0.0044,1.0
gz01,2012-12-29,5760,5760,0.0022,0.0044,1.0
gz01,2012-12-30,5760,5760,0.0023,0.0045,1.0
gz01,2012-12-31,5760,5760,0.0022,0.0044,1.0
gz01,2013-01-01,5760,5760,0.0022,0.0044,1.0
gz01,2013-01-02,5760,5760,0.0022,0.0045,1.0
gz01,2013-01-03,5760,5760,0.0022,0.0044,1.0
gz01,2013-01-04,5760,5760,0.0022,0.0043,1.0
gz01,2013-01-05,5760,5760,0.0021,0.0042,1.0
gz01,2013-01-06,5760,5760,0.0022,0.0042,1.0
gz01,2013-01-07,5760,5760,0.0021,0.0042,1.0
gz01,2013-01-08,5760,5760,0.0021,0.0042,1.0
gz01,2013-01-09,5760,5760,0.0021,0.0042,1.0
gz01,2013-01-10,5760,5760,0.002,0.0041,1.0
gz01,2013-01-11,5760,5760,0.002,0.004,1.0
gz01,2013-01-12,5760,5760,0.002,0.0039,1.0
gz01,2013-01-13,5760,5760,0.0021,0.004,1.0
gz01,2013-01-14,5760,5760,0.0022,0.0041,1.0
gz01,2013-01-15,5760,5760,0.0021,0.0041,1.0
gz01,2013-01-16,5760,5760,0.0021,0.004,1.0
gz01,2013-01-17,5760,5760,0.0022,0.0041,1.0
gz01,2013-01-18,5760,5760,0.002,0.0038,1.0
gz01,2013-01-19,5760,5760,0.0021,0.0039,1.0
gz01,2013-01-20,5760,5760,0.0021,0.0039,1.0
gz01,2013-01-21,5760,5760,0.0021,0.0038,1.0
gz01,2013-01-22,5760,5760,0.0021,0.0042,1.0
gz01,2013-01-23,5760,5760,0.0021,0.0042,1.0
gz01,2013-01-24,5760,5760,0.0022,0.0042,1.0
gz01,2013-01-25,5760,5760,0.0024,0.0046,1.0
gz01,2013-01-26,5760,5760,0.0024,0.0044,1.0
gz01,2013-01-27,5760,5760,0.0022,0.0043,1.0
gz01,2013-01-28,5760,5760,0.0022,0.0042,1.0
gz01,2013-01-29,5760,5760,0.0022,0.0042,1.0
gz01,2013-01-30,5760,5760,0.0022,0.0042,1.0
gz01,2013-01-31,5439,5439,0.0022,0.0042,1.0
gz01,2013-02-01,5759,5759,0.0022,0.0043,1.0
gz01,2013-02-02,5760,5760,0.0023,0.0044,1.0
gz01,2013-02-03,5760,5760,0.0023,0.0043,1.0
gz01,2013-02-04,5760,5760,0.0022,0.0043,1.0
gz01,2013-02-05,5760,5760,0.0021,0.0043,1.0
gz01,2013-02-06,5760,5760,0.0021,0.0043,1.0
gz01,2013-02-07,5760,5760,0.0022,0.0045,1.0
gz01,2013-02-08,5760,5760,0.0022,0.0045,1.0
gz01,2013-02-09,5760,5760,0.0022,0.0045,1.0
gz01,2013-02-10,5760,5760,0.0022,0.0044,1.0
gz01,2013-02-11,5760,5760,0.0022,0.0044,1.0
gz01,2013-02-12,5760,5760,0.0021,0.0044,1.0
gz01,2013-02-13,5760,5760,0.0022,0.0044,1.0
gz01,2013-02-14,5760,5760,0.0022,0.0044,1.0
gz01,2013-02-15,5760,5760,0.0022,0.0044,1.0
gz01,2013-02-16,5760,5760,0.0022,0.004,1.0
gz01,2013-02-17,5760,5760,0.0023,0.0043,1.0
gz01,2013-02-18,5760,5760,0.0022,0.0043,1.0
gz01,2013-02-19,5760,5760,0.0023,0.0043,1.0
gz01,2013-02-20,5760,5760,0.0023,0.0044,1.0
gz01,2013-02-21,5760,5760,0.0023,0.0044,1.0
gz01,2013-02-22,5760,5760,0.0023,0.0044,1.0
gz01,2013-02-23,5760,5760,0.0023,0.0045,1.0
gz01,2013-02-24,5760,5760,0.0022,0.0043,1.0
gz01,2013-02-25,5760,5760,0.0022,0.0044,1.0
gz01,2013-02-26,5760,5760,0.0023,0.0045,1.0
gz01,2013-02-27,5760,5760,0.0022,0.0043,1.0
gz01,2013-02-28,5760,5760,0.0022,0.0041,1.0
gz01,2013-03-01,5760,5760,0.0023,0.0042,1.0
gz01,2013-03-02,5760,5760,0.0021,0.0041,1.0
gz01,2013-03-03,5760,5760,0.0022,0.0041,1.0
gz01,2013-03-04,5760,5760,0.0021,0.004,1.0
gz01,2013-03-05,5760,5760,0.0022,0.004,1.0
gz01,2013-03-06,5760,5760,0.0023,0.0045,1.0
gz01,2013-03-07,5760,5760,0.0022,0.0041,1.0
gz01,2013-03-08,5760,5760,0.0021,0.004,1.0
gz01,2013-03-09,5760,5760,0.0021,0.0041,1.0
gz01,2013-03-10,5760,5760,0.0023,0.0042,1.0
gz01,2013-03-11,5760,5760,0.0022,0.0041,1.0
gz01,2013-03-12,5760,5760,0.0023,0.0041,1.0
gz01,2013-03-13,5760,5760,0.0022,0.0041,1.0
gz01,2013-03-14,5760,5760,0.0021,0.0039,1.0
gz01,2013-03-15,5760,5760,0.0022,0.0041,1.0
gz01,2013-03-16,5760,5760,0.0022,0.0041,1.0
gz01,2013-03-17,5760,5760,0.0024,0.0044,1.0
gz01,2013-03-18,5760,5760,0.0022,0.0041,1.0
gz01,2013-03-19,5760,5760,0.0022,0.004,1.0
gz01,2013-03-20,5760,5760,0.0023,0.0043,1.0
gz01,2013-03-21,5760,5760,0.0023,0.004669999999999994,1.0
gz01,2013-03-22,5760,5760,0.0022,0.0041,1.0
gz01,2013-03-23,5760,5760,0.0023,0.0042,1.0
gz01,2013-03-24,5760,5760,0.0022,0.0041,1.0
gz01,2013-03-25,5760,5760,0.0022,0.0041,1.0
gz01,2013-03-26,5760,5760,0.0022,0.0041,1.0
gz01,2013-03-27,5760,5760,0.0023,0.0043,1.0
gz01,2013-03-28,5760,5760,0.0022,0.0041,1.0
gz01,2013-03-29,5760,5760,0.0024,0.0046,1.0
gz01,2013-03-30,5760,5760,0.0022,0.0044,1.0
gz01,2013-03-31,5760,5760,0.0022,0.0044,1.0
gz01,2013-04-01,5760,5760,0.0023,0.0044,1.0
gz01,2013-04-02,5760,5760,0.0022,0.0044,1.0
gz01,2013-04-03,5760,5760,0.0023,0.0043,1.0
gz01,2013-04-04,5760,5760,0.0023,0.0043,1.0
gz01,2013-04-05,5760,5760,0.0022,0.0043,1.0
gz01,2013-04-06,5760,5760,0.0023,0.0043,1.0
gz01,2013-04-07,5760,5760,0.0023,0.0044,1.0
gz01,2013-04-08,5760,5760,0.0022,0.0043,1.0
gz01,2013-04-09,5760,5760,0.0022,0.0043,1.0
gz01,2013-04-10,5760,5760,0.0023,0.0044,1.0
gz01,2013-04-11,5760,5760,0.0023,0.004305000000000018,1.0
gz01,2013-04-12,5760,5760,0.0023,0.0043,1.0
gz01,2013-04-13,5760,5760,0.0023,0.0043,1.0
gz01,2013-04-14,5760,5760,0.0024,0.0045,1.0
gz01,2013-04-15,5760,5760,0.0022,0.0043,1.0
gz01,2013-04-16,5760,5760,0.0022,0.0042,1.0
gz01,2013-04-17,5760,5760,0.0022,0.0042,1.0
gz01,2013-04-18,5760,5760,0.0022,0.0042,1.0
gz01,2013-04-19,5760,5760,0.0022,0.0043,1.0
gz01,2013-04-20,5760,5760,0.0022,0.0043,1.0
gz01,2013-04-21,5760,5760,0.0022,0.0042,1.0
gz01,2013-04-22,5760,5760,0.0022,0.0042,1.0
gz01,2013-04-23,5760,5760,0.0022,0.0045,1.0
gz01,2013-04-24,5760,5760,0.0023,0.0047,1.0
gz01,2013-04-25,5760,5760,0.0022,0.0042,1.0
gz01,2013-04-26,5760,5760,0.0023,0.0043,1.0
gz01,2013-04-27,5760,5760,0.0022,0.0043,1.0
gz01,2013-04-28,5760,5760,0.0022,0.0043,1.0
gz01,2013-04-29,5760,5760,0.0022,0.0043,1.0
gz01,2013-04-30,5760,5760,0.0023,0.004405000000000018,1.0
gz01,2013-05-01,5760,5760,0.0024,0.0047,1.0
gz01,2013-05-02,5760,5760,0.0022,0.0043,1.0
gz01,2013-05-03,5760,5760,0.0022,0.0042,1.0
gz01,2013-05-04,5760,5760,0.0023,0.0044,1.0
gz01,2013-05-05,5760,5760,0.0023,0.004205000000000018,1.0
gz01,2013-05-06,5760,5760,0.0023,0.0043,1.0
gz01,2013-05-07,5760,5760,0.0022500000000000003,0.0042,1.0
gz01,2013-05-08,5760,5760,0.0022,0.0042,1.0
gz01,2013-05-09,5760,5760,0.0022,0.0042,1.0
gz01,2013-05-10,5760,5760,0.0022,0.0042,1.0
gz01,2013-05-11,5760,5760,0.0022,0.0042,1.0
gz01,2013-05-12,5760,5760,0.0021,0.0039,1.0
gz01,2013-05-13,5760,5760,0.0021,0.0038,1.0
gz01,2013-05-14,5760,5760,0.0023,0.0042,1.0
gz01,2013-05-15,5760,5760,0.0022,0.004205000000000018,1.0
gz01,2013-05-16,5760,5760,0.0022,0.0043,1.0
gz01,2013-05-17,5760,5760,0.0022,0.0043,1.0
gz01,2013-05-18,5760,5760,0.0022,0.0044,1.0
gz01,2013-05-19,5760,5760,0.0022,0.0043,1.0
gz01,2013-05-20,5760,5760,0.0022,0.0043,1.0
gz01,2013-05-21,5760,5760,0.0022,0.0043,1.0
gz01,2013-05-22,5760,5760,0.0022,0.0042,1.0
gz01,2013-05-23,5760,5760,0.0022,0.0042,1.0
gz01,2013-05-24,5760,5760,0.0023,0.0046,1.0
gz01,2013-05-25,5760,5760,0.0022,0.0044,1.0
gz01,2013-05-26,5760,5760,0.0022,0.0043,1.0
gz01,2013-05-27,5758,5758,0.0023,0.0046,1.0
gz01,2013-05-28,5760,5760,0.0023,0.0044,1.0
gz01,2013-05-29,5760,5760,0.0022,0.0045,1.0
gz01,2013-05-30,5760,5760,0.0022,0.0044,1.0
gz01,2013-05-31,5760,5760,0.0023,0.0045,1.0
gz01,2013-06-01,5760,5760,0.0023,0.0047,1.0
gz01,2013-06-02,5760,5760,0.0022,0.0046,1.0
gz01,2013-06-03,5760,5760,0.0022,0.0045,1.0
gz01,2013-06-04,5760,5760,0.0022,0.0046,1.0
gz01,2013-06-05,5760,5760,0.0022,0.0045,1.0
gz01,2013-06-06,5760,5760,0.0023,0.0045,1.0
gz01,2013-06-07,5760,5760,0.0022,0.0045,1.0
gz01,2013-06-08,5760,5760,0.0022,0.0043,1.0
gz01,2013-06-09,5760,5760,0.0022,0.0043,1.0
gz01,2013-06-10,5760,5760,0.0021,0.0043,1.0
gz01,2013-06-11,5760,5760,0.0022,0.0044,1.0
gz01,2013-06-12,5760,5760,0.0021,0.0043,1.0
gz01,2013-06-13,5760,5760,0.0021,0.0043,1.0
gz01,2013-06-14,5760,5760,0.0021,0.004205000000000018,1.0
gz01,2013-06-15,5760,5760,0.0021,0.0044,1.0
gz01,2013-06-16,5760,5760,0.0022,0.0044,1.0
gz01,2013-06-17,5760,5760,0.0022,0.0044,1.0
gz01,2013-06-18,5760,5760,0.0022,0.0044,1.0
gz01,2013-06-19,5760,5760,0.0022,0.0044,1.0
gz01,2013-06-20,5760,5760,0.0022,0.0045,1.0
gz01,2013-06-21,5760,5760,0.0022,0.0045,1.0
gz01,2013-06-22,5760,5760,0.0021,0.0045,1.0
gz01,2013-06-23,5760,5760,0.0021,0.0045,1.0
gz01,2013-06-24,5760,5760,0.002,0.0043,1.0
gz01,2013-06-25,5760,5760,0.002,0.0043,1.0
gz01,2013-06-26,5760,5760,0.002,0.0045,1.0
gz01,2013-06-27,5760,5760,0.002,0.0045,1.0
gz01,2013-06-28,5760,5760,0.002,0.0044,1.0
gz01,2013-06-29,5760,5760,0.002,0.0044,1.0
gz01,2013-06-30,5760,5760,0.002,0.0045,1.0
gz01,2013-07-01,5760,5760,0.002,0.0047,1.0
gz01,2013-07-02,5760,5760,0.0019,0.0043,1.0
gz01,2013-07-03,5760,5760,0.002,0.0045,1.0
gz01,2013-07-04,5760,5760,0.002,0.0045,1.0
gz01,2013-07-05,5760,5760,0.002,0.0043,1.0
gz01,2013-07-06,5760,5760,0.002,0.0044,1.0
gz01,2013-07-07,5760,5760,0.002,0.0044,1.0
gz01,2013-07-08,5760,5760,0.0019,0.0041,1.0
gz01,2013-07-09,5760,5760,0.002,0.0044,1.0
gz01,2013-07-10,5760,5760,0.002,0.0043,1.0
gz01,2013-07-11,5760,5760,0.002,0.0045,1.0
gz01,2013-07-12,5760,5760,0.0019,0.0041,1.0
